Order ID,Order Date,Customer ID,costumer_name,country,loyalty_card,Product ID,coffee_type,roast_type,price_per_unit,profit_per_unit,Quantity
CYH-53243-218,12/18/2020,88167-57964-PH,Adelice Isabell,United States,No,R-M-0.5,Rob,M,5.97,0.3582,3
SVD-75407-177,8/23/2021,16106-36039-QS,Yulma Dombrell,United States,Yes,E-L-0.5,Exc,L,8.91,0.9801,3
NVN-66443-451,8/20/2021,98921-82417-GN,Alric Darth,United States,No,R-D-1,Rob,D,8.95,0.537,2
JUA-13580-095,4/1/2019,55265-75151-AK,Manuel Darrigoe,Ireland,Yes,R-L-0.2,Rob,L,3.585,0.2151,4
ACY-56225-839,1/28/2021,47386-50743-FG,Kynthia Berick,United States,Yes,A-M-2.5,Ara,M,25.875,2.32875,3
QBB-07903-622,10/21/2019,32622-54551-UC,Minetta Ackrill,United States,No,R-L-1,Rob,L,11.95,0.717,5
JLJ-81802-619,6/20/2021,16880-78077-FB,Terri Farra,United States,No,A-L-1,Ara,L,12.95,1.1655,6
HFT-77191-168,11/4/2021,48419-02347-XP,Melosa Kippen,United States,Yes,R-D-0.2,Rob,D,2.685,0.1611,2
SZR-35951-530,4/5/2021,14121-20527-OJ,Witty Ranson,Ireland,Yes,E-D-2.5,Exc,D,27.945,3.07395,3
IKL-95976-565,12/9/2019,53486-73919-BQ,Rod Gowdie,United States,No,A-M-1,Ara,M,11.25,1.0125,2
XEY-48929-474,1/2/2022,21889-94615-WT,Lemuel Rignold,United States,Yes,L-M-2.5,Lib,M,33.465,4.35045,6
SQT-07286-736,12/8/2019,87726-16941-QW,Nevsa Fields,United States,No,A-M-1,Ara,M,11.25,1.0125,6
QDU-45390-361,11/28/2021,03677-09134-BC,Chance Rowthorn,United States,No,E-M-0.5,Exc,M,8.25,0.9075,1
RUJ-30649-712,3/11/2022,93224-71517-WV,Orly Ryland,United States,Yes,L-L-0.2,Lib,L,4.755,0.61815,2
WSV-49732-075,1/17/2021,76263-95145-GJ,Willabella Abramski,United States,No,L-D-2.5,Lib,D,29.785,3.87205,1
VJF-46305-323,1/18/2019,68555-89840-GZ,Morgen Seson,United States,No,L-D-0.5,Lib,D,7.77,1.0101,2
CXD-74176-600,4/7/2019,70624-19112-AO,Chickie Ragless,Ireland,No,E-L-0.5,Exc,L,8.91,0.9801,4
ADX-50674-975,2/3/2021,58916-61837-QH,Freda Hollows,United States,Yes,A-M-2.5,Ara,M,25.875,2.32875,4
RRP-51647-420,4/18/2019,89292-52335-YZ,Livy Lathleiff,Ireland,Yes,E-D-1,Exc,D,12.15,1.3365,3
PKJ-99134-523,7/7/2021,77284-34297-YY,Koralle Heads,United States,No,R-L-0.5,Rob,L,7.17,0.4302,5
FZQ-29439-457,2/23/2021,50449-80974-BZ,Theo Bowne,Ireland,Yes,E-L-0.2,Exc,L,4.455,0.49005,5
USN-68115-161,8/10/2021,08120-16183-AW,Rasia Jacquemard,Ireland,No,E-M-0.2,Exc,M,4.125,0.45375,6
IXU-20263-532,11/15/2019,68044-89277-ML,Kizzie Warman,Ireland,Yes,L-M-2.5,Lib,M,33.465,4.35045,2
CBT-15092-420,12/17/2019,71364-35210-HS,Wain Cholomin,United Kingdom,Yes,L-M-0.5,Lib,M,8.73,1.1349,1
PKQ-46841-696,3/18/2020,37177-68797-ON,Arleen Braidman,United States,No,R-M-0.5,Rob,M,5.97,0.3582,3
XDU-05471-219,6/6/2022,60308-06944-GS,Pru Durban,Ireland,No,R-L-0.5,Rob,L,7.17,0.4302,1
NID-20149-329,5/20/2021,49888-39458-PF,Antone Harrold,United States,No,R-D-0.2,Rob,D,2.685,0.1611,2
SVU-27222-213,1/11/2021,60748-46813-DZ,Sim Pamphilon,Ireland,No,L-L-0.2,Lib,L,4.755,0.61815,5
RWI-84131-848,2/22/2019,16385-11286-NX,Mohandis Spurden,United States,Yes,R-D-2.5,Rob,D,20.585,1.2351,2
GUU-40666-525,11/24/2021,68555-89840-GZ,Morgen Seson,United States,No,A-L-0.2,Ara,L,3.885,0.34965,3
SCN-51395-066,1/18/2022,72164-90254-EJ,Nalani Pirrone,United States,No,L-L-0.5,Lib,L,9.51,1.2363,4
ULA-24644-321,8/13/2021,67010-92988-CT,Reube Cawley,Ireland,Yes,R-D-2.5,Rob,D,20.585,1.2351,4
EOL-92666-762,1/11/2020,15776-91507-GT,Stan Barribal,Ireland,Yes,L-L-0.2,Lib,L,4.755,0.61815,2
AJV-18231-334,7/5/2020,23473-41001-CD,Agnes Adamides,United Kingdom,No,R-D-2.5,Rob,D,20.585,1.2351,2
ZQI-47236-301,7/25/2019,23446-47798-ID,Carmelita Thowes,United States,No,L-L-0.5,Lib,L,9.51,1.2363,5
ZCR-15721-658,5/26/2022,28327-84469-ND,Rodolfo Willoway,United States,No,A-M-1,Ara,M,11.25,1.0125,4
QEW-47945-682,1/10/2020,42466-87067-DT,Alvis Elwin,United States,No,L-L-0.2,Lib,L,4.755,0.61815,5
PSY-45485-542,5/17/2019,62246-99443-HF,Araldo Bilbrook,Ireland,Yes,R-D-0.5,Rob,D,5.37,0.3222,3
BAQ-74241-156,7/24/2020,99869-55718-UU,Ransell McKall,United Kingdom,Yes,R-D-0.2,Rob,D,2.685,0.1611,4
BVU-77367-451,10/20/2020,77421-46059-RY,Borg Daile,United States,Yes,A-D-1,Ara,D,9.95,0.8955,5
TJE-91516-344,9/22/2019,49894-06550-OQ,Adolphe Treherne,Ireland,No,E-M-1,Exc,M,13.75,1.5125,2
LIS-96202-702,6/7/2020,72028-63343-SU,Annetta Brentnall,United Kingdom,No,L-D-2.5,Lib,D,29.785,3.87205,4
VIO-27668-766,12/15/2019,10074-20104-NN,Dick Drinkall,United States,Yes,R-D-2.5,Rob,D,20.585,1.2351,1
ZVG-20473-043,12/6/2020,71769-10219-IM,Dagny Kornel,United States,Yes,A-D-0.2,Ara,D,2.985,0.26865,3
KGZ-56395-231,12/6/2021,22221-71106-JD,Rhona Lequeux,United States,No,A-D-0.5,Ara,D,5.97,0.5373,1
CUU-92244-729,7/11/2020,99735-44927-OL,Julius Mccaull,United States,Yes,E-M-1,Exc,M,13.75,1.5125,3
EHE-94714-312,6/28/2021,27132-68907-RC,Ailey Brash,United States,Yes,E-L-0.2,Exc,L,4.455,0.49005,5
RTL-16205-161,4/5/2022,90440-62727-HI,Alberto Hutchinson,United States,Yes,A-M-0.5,Ara,M,6.75,0.6075,1
GTS-22482-014,3/24/2022,36769-16558-SX,Lamond Gheeraert,United States,Yes,L-M-2.5,Lib,M,33.465,4.35045,4
DYG-25473-881,2/8/2020,10138-31681-SD,Roxine Drivers,United States,No,A-D-0.2,Ara,D,2.985,0.26865,2
HTR-21838-286,2/11/2022,24669-76297-SF,Heloise Zeal,United States,No,A-L-1,Ara,L,12.95,1.1655,2
KYG-28296-920,7/2/2020,78050-20355-DI,Granger Smallcombe,Ireland,Yes,E-M-2.5,Exc,M,31.625,3.47875,1
NNB-20459-430,7/25/2022,79825-17822-UH,Daryn Dibley,United States,No,L-M-0.2,Lib,M,4.365,0.56745,2
FEK-14025-351,3/19/2021,03990-21586-MQ,Gardy Dimitriou,United States,Yes,E-L-0.2,Exc,L,4.455,0.49005,6
AWH-16980-469,5/11/2020,27493-46921-TZ,Fanny Flanagan,United States,No,L-M-0.2,Lib,M,4.365,0.56745,6
ZPW-31329-741,6/8/2019,27132-68907-RC,Ailey Brash,United States,Yes,R-D-1,Rob,D,8.95,0.537,6
ZPW-31329-741,6/8/2019,27132-68907-RC,Ailey Brash,United States,Yes,E-M-2.5,Exc,M,31.625,3.47875,4
ZPW-31329-741,6/8/2019,27132-68907-RC,Ailey Brash,United States,Yes,E-M-0.2,Exc,M,4.125,0.45375,1
UBI-83843-396,10/9/2019,58816-74064-TF,Nanny Izhakov,United Kingdom,No,R-L-1,Rob,L,11.95,0.717,2
VID-40587-569,2/20/2021,09818-59895-EH,Stanly Keets,United States,Yes,E-D-2.5,Exc,D,27.945,3.07395,5
KBB-52530-416,11/21/2019,06488-46303-IZ,Orion Dyott,United States,Yes,L-D-2.5,Lib,D,29.785,3.87205,2
ISJ-48676-420,10/10/2021,93046-67561-AY,Keefer Cake,United States,No,L-L-0.5,Lib,L,9.51,1.2363,6
MIF-17920-768,8/5/2021,68946-40750-LK,Morna Hansed,Ireland,Yes,R-L-0.2,Rob,L,3.585,0.2151,6
CPX-19312-088,7/31/2020,38387-64959-WW,Franny Kienlein,Ireland,Yes,L-M-0.5,Lib,M,8.73,1.1349,6
RXI-67978-260,9/19/2020,48418-60841-CC,Klarika Egglestone,Ireland,No,E-D-1,Exc,D,12.15,1.3365,6
LKE-14821-285,5/3/2020,13736-92418-JS,Becky Semkins,Ireland,Yes,R-M-0.2,Rob,M,2.985,0.1791,5
LRK-97117-150,7/8/2019,33000-22405-LO,Sean Lorenzetti,United States,No,L-L-1,Lib,L,15.85,2.0605,6
IGK-51227-573,10/26/2019,46959-60474-LT,Bob Giannazzi,United States,No,L-D-0.5,Lib,D,7.77,1.0101,2
ZAY-43009-775,9/27/2020,73431-39823-UP,Kendra Backshell,United States,No,L-D-0.2,Lib,D,3.885,0.50505,6
EMA-63190-618,2/28/2022,90993-98984-JK,Uriah Lethbrig,United States,Yes,E-M-0.2,Exc,M,4.125,0.45375,1
FBI-35855-418,9/16/2020,06552-04430-AG,Sky Farnish,United Kingdom,No,R-M-0.5,Rob,M,5.97,0.3582,6
TXB-80533-417,10/28/2020,54597-57004-QM,Felicia Jecock,United States,No,L-L-1,Lib,L,15.85,2.0605,2
MBM-00112-248,9/2/2019,50238-24377-ZS,Currey MacAllister,United States,Yes,L-L-1,Lib,L,15.85,2.0605,5
EUO-69145-988,8/30/2021,60370-41934-IF,Hamlen Pallister,United States,No,E-D-0.2,Exc,D,3.645,0.40095,3
GYA-80327-368,6/4/2021,06899-54551-EH,Chantal Mersh,Ireland,No,A-D-1,Ara,D,9.95,0.8955,4
TNW-41601-420,11/24/2020,66458-91190-YC,Marja Urion,Ireland,Yes,R-M-1,Rob,M,9.95,0.597,5
ALR-62963-723,6/21/2020,80463-43913-WZ,Malynda Purbrick,Ireland,Yes,R-D-0.2,Rob,D,2.685,0.1611,3
JIG-27636-870,7/13/2020,67204-04870-LG,Alf Housaman,United States,No,R-L-1,Rob,L,11.95,0.717,4
CTE-31437-326,1/2/2019,22721-63196-UJ,Gladi Ducker,United Kingdom,No,R-M-0.2,Rob,M,2.985,0.1791,4
CTE-31437-326,1/2/2019,22721-63196-UJ,Gladi Ducker,United Kingdom,No,E-M-0.2,Exc,M,4.125,0.45375,4
CTE-31437-326,1/2/2019,22721-63196-UJ,Gladi Ducker,United Kingdom,No,L-D-1,Lib,D,12.95,1.6835,4
CTE-31437-326,1/2/2019,22721-63196-UJ,Gladi Ducker,United Kingdom,No,L-L-0.2,Lib,L,4.755,0.61815,3
SLD-63003-334,2/17/2022,55515-37571-RS,Wain Stearley,United States,No,L-M-0.2,Lib,M,4.365,0.56745,6
BXN-64230-789,12/19/2020,25598-77476-CB,Diane-marie Wincer,United States,Yes,A-L-1,Ara,L,12.95,1.1655,2
XEE-37895-169,2/20/2019,14888-85625-TM,Perry Lyfield,United States,Yes,A-L-2.5,Ara,L,29.785,2.68065,3
ZTX-80764-911,1/14/2021,92793-68332-NR,Heall Perris,Ireland,No,L-D-0.5,Lib,D,7.77,1.0101,6
WVT-88135-549,11/16/2019,66458-91190-YC,Marja Urion,Ireland,Yes,A-D-1,Ara,D,9.95,0.8955,3
IPA-94170-889,12/4/2019,64439-27325-LG,Camellia Kid,Ireland,Yes,R-L-0.2,Rob,L,3.585,0.2151,3
YQL-63755-365,7/31/2020,78570-76770-LB,Carolann Beine,United States,Yes,A-M-0.2,Ara,M,3.375,0.30375,4
RKW-81145-984,3/11/2019,98661-69719-VI,Celia Bakeup,United States,No,L-L-1,Lib,L,15.85,2.0605,3
MBT-23379-866,5/10/2022,82990-92703-IX,Nataniel Helkin,United States,No,L-L-1,Lib,L,15.85,2.0605,5
GEJ-39834-935,12/25/2021,49412-86877-VY,Pippo Witherington,United States,Yes,L-M-0.2,Lib,M,4.365,0.56745,6
KRW-91640-596,4/22/2022,70879-00984-FJ,Tildie Tilzey,United States,No,R-L-0.5,Rob,L,7.17,0.4302,3
AOT-70449-651,6/11/2022,53414-73391-CR,Cindra Burling,United States,Yes,R-D-2.5,Rob,D,20.585,1.2351,5
DGC-21813-731,4/27/2022,43606-83072-OA,Channa Belamy,United States,No,L-D-0.2,Lib,D,3.885,0.50505,2
JBE-92943-643,12/29/2020,84466-22864-CE,Karl Imorts,United States,No,E-D-2.5,Exc,D,27.945,3.07395,5
ZIL-34948-499,7/14/2020,66458-91190-YC,Marja Urion,Ireland,Yes,A-D-0.5,Ara,D,5.97,0.5373,2
JSU-23781-256,9/7/2021,76499-89100-JQ,Mag Armistead,United States,No,L-D-0.2,Lib,D,3.885,0.50505,1
JSU-23781-256,9/7/2021,76499-89100-JQ,Mag Armistead,United States,No,R-M-1,Rob,M,9.95,0.597,4
VPX-44956-367,6/9/2019,39582-35773-ZJ,Vasili Upstone,United States,No,R-M-0.5,Rob,M,5.97,0.3582,5
VTB-46451-959,10/25/2020,66240-46962-IO,Berty Beelby,Ireland,No,L-D-2.5,Lib,D,29.785,3.87205,1
DNZ-11665-950,2/28/2021,10637-45522-ID,Erny Stenyng,United States,No,L-L-2.5,Lib,L,36.455,4.73915,2
ITR-54735-364,7/26/2020,92599-58687-CS,Edin Yantsurev,United States,Yes,R-D-0.2,Rob,D,2.685,0.1611,5
YDS-02797-307,6/5/2022,06058-48844-PI,Webb Speechly,United States,Yes,E-M-2.5,Exc,M,31.625,3.47875,4
BPG-68988-842,2/21/2019,53631-24432-SY,Irvine Phillpot,United Kingdom,No,E-M-0.5,Exc,M,8.25,0.9075,5
XZG-51938-658,4/5/2020,18275-73980-KL,Lem Pennacci,United States,No,E-L-0.5,Exc,L,8.91,0.9801,6
KAR-24978-271,1/10/2019,23187-65750-HZ,Starr Arpin,United States,No,R-M-1,Rob,M,9.95,0.597,6
FQK-28730-361,4/12/2022,22725-79522-GP,Donny Fries,United States,No,R-M-1,Rob,M,9.95,0.597,6
BGB-67996-089,1/30/2022,06279-72603-JE,Rana Sharer,United States,No,R-D-1,Rob,D,8.95,0.537,5
XMC-20620-809,5/14/2021,83543-79246-ON,Nannie Naseby,United States,Yes,E-M-0.5,Exc,M,8.25,0.9075,2
ZSO-58292-191,6/12/2022,66794-66795-VW,Rea Offell,United States,No,R-D-0.5,Rob,D,5.37,0.3222,4
LWJ-06793-303,1/2/2022,95424-67020-AP,Kris O'Cullen,Ireland,Yes,R-M-2.5,Rob,M,22.885,1.3731,2
FLM-82229-989,1/24/2022,73017-69644-MS,Timoteo Glisane,Ireland,No,L-L-0.2,Lib,L,4.755,0.61815,2
CPV-90280-133,3/20/2019,66458-91190-YC,Marja Urion,Ireland,Yes,R-D-0.2,Rob,D,2.685,0.1611,3
OGW-60685-912,11/21/2020,67423-10113-LM,Hildegarde Brangan,United States,Yes,E-D-2.5,Exc,D,27.945,3.07395,4
DEC-11160-362,10/13/2021,48582-05061-RY,Amii Gallyon,United States,Yes,R-D-0.2,Rob,D,2.685,0.1611,4
WCT-07869-499,10/19/2021,32031-49093-KE,Birgit Domange,United States,No,R-D-0.5,Rob,D,5.37,0.3222,5
FHD-89872-325,4/29/2019,31715-98714-OO,Killian Osler,United States,Yes,L-L-1,Lib,L,15.85,2.0605,4
AZF-45991-584,10/12/2019,73759-17258-KA,Lora Dukes,Ireland,Yes,A-D-2.5,Ara,D,22.885,2.05965,1
MDG-14481-513,5/19/2021,64897-79178-MH,Zack Pellett,United States,No,A-M-2.5,Ara,M,25.875,2.32875,4
OFN-49424-848,7/3/2021,73346-85564-JB,Ilaire Sprakes,United States,No,R-L-2.5,Rob,L,27.485,1.6491,2
NFA-03411-746,2/8/2020,07476-13102-NJ,Heda Fromant,United States,No,A-L-0.5,Ara,L,7.77,0.6993,2
CYM-74988-450,10/16/2020,87223-37422-SK,Rufus Flear,United Kingdom,No,L-D-0.2,Lib,D,3.885,0.50505,4
WTV-24996-658,10/23/2020,57837-15577-YK,Dom Milella,Ireland,No,E-D-2.5,Exc,D,27.945,3.07395,3
DSL-69915-544,3/10/2021,10142-55267-YO,Wilek Lightollers,United States,Yes,R-L-0.2,Rob,L,3.585,0.2151,3
NBT-35757-542,7/7/2021,73647-66148-VM,Bette-ann Munden,United States,Yes,E-L-0.2,Exc,L,4.455,0.49005,3
OYU-25085-528,2/5/2021,10142-55267-YO,Wilek Lightollers,United States,Yes,E-L-0.2,Exc,L,4.455,0.49005,4
XCG-07109-195,12/11/2020,92976-19453-DT,Nick Brakespear,United States,Yes,L-D-0.2,Lib,D,3.885,0.50505,6
YZA-25234-630,5/13/2022,89757-51438-HX,Malynda Glawsop,United States,No,E-D-0.2,Exc,D,3.645,0.40095,2
OKU-29966-417,10/23/2019,76192-13390-HZ,Granville Alberts,United Kingdom,Yes,E-L-0.2,Exc,L,4.455,0.49005,4
MEX-29350-659,9/11/2020,02009-87294-SY,Vasily Polglase,United States,No,E-M-1,Exc,M,13.75,1.5125,5
NOY-99738-977,9/29/2019,82872-34456-LJ,Madelaine Sharples,United Kingdom,Yes,R-L-2.5,Rob,L,27.485,1.6491,2
TCR-01064-030,3/3/2021,13181-04387-LI,Sigfrid Busch,Ireland,No,E-M-1,Exc,M,13.75,1.5125,6
YUL-42750-776,11/23/2021,24845-36117-TI,Cissiee Raisbeck,United States,Yes,L-M-0.2,Lib,M,4.365,0.56745,2
XQJ-86887-506,11/6/2021,66458-91190-YC,Marja Urion,Ireland,Yes,E-L-1,Exc,L,14.85,1.6335,4
CUN-90044-279,1/29/2021,86646-65810-TD,Kenton Wetherick,United States,Yes,L-D-0.2,Lib,D,3.885,0.50505,4
ICC-73030-502,4/16/2022,59480-02795-IU,Reamonn Aynold,United States,Yes,A-L-1,Ara,L,12.95,1.1655,3
ADP-04506-084,7/24/2021,61809-87758-LJ,Hatty Dovydenas,United States,Yes,E-M-2.5,Exc,M,31.625,3.47875,6
PNU-22150-408,8/11/2019,77408-43873-RS,Nathaniel Bloxland,Ireland,Yes,A-D-0.2,Ara,D,2.985,0.26865,6
VSQ-07182-513,7/23/2019,18366-65239-WF,Brendan Grece,United Kingdom,No,L-L-0.2,Lib,L,4.755,0.61815,6
SPF-31673-217,6/9/2020,19485-98072-PS,Don Flintiff,United Kingdom,No,E-M-1,Exc,M,13.75,1.5125,6
NEX-63825-598,2/22/2020,72072-33025-SD,Abbe Thys,United States,No,R-L-0.5,Rob,L,7.17,0.4302,2
XPG-66112-335,7/19/2020,58118-22461-GC,Jackquelin Chugg,United States,No,R-D-2.5,Rob,D,20.585,1.2351,4
NSQ-72210-345,9/20/2021,90940-63327-DJ,Audra Kelston,United States,Yes,A-M-0.2,Ara,M,3.375,0.30375,6
XRR-28376-277,5/2/2021,64481-42546-II,Elvina Angel,Ireland,No,R-L-2.5,Rob,L,27.485,1.6491,6
WHQ-25197-475,11/26/2021,27536-28463-NJ,Claiborne Mottram,United States,Yes,L-L-0.2,Lib,L,4.755,0.61815,4
HMB-30634-745,2/18/2020,19485-98072-PS,Don Flintiff,United Kingdom,No,A-D-2.5,Ara,D,22.885,2.05965,6
XTL-68000-371,4/7/2020,70140-82812-KD,Donalt Sangwin,United States,No,A-M-0.5,Ara,M,6.75,0.6075,4
YES-51109-625,1/31/2022,91895-55605-LS,Elizabet Aizikowitz,United Kingdom,No,E-L-0.5,Exc,L,8.91,0.9801,4
EAY-89850-211,2/19/2019,43155-71724-XP,Herbie Peppard,United States,Yes,A-D-0.2,Ara,D,2.985,0.26865,2
IOQ-84840-827,11/12/2019,32038-81174-JF,Cornie Venour,United States,No,A-M-1,Ara,M,11.25,1.0125,6
FBD-56220-430,5/16/2022,59205-20324-NB,Maggy Harby,United States,Yes,R-L-0.2,Rob,L,3.585,0.2151,6
COV-52659-202,2/12/2021,99899-54612-NX,Reggie Thickpenny,United States,No,L-M-2.5,Lib,M,33.465,4.35045,2
YUO-76652-814,4/4/2021,26248-84194-FI,Phyllys Ormerod,United States,No,A-D-0.2,Ara,D,2.985,0.26865,6
PBT-36926-102,8/2/2021,19485-98072-PS,Don Flintiff,United Kingdom,No,L-M-1,Lib,M,14.55,1.8915,4
BLV-60087-454,6/8/2022,84493-71314-WX,Tymon Zanetti,Ireland,No,E-L-0.2,Exc,L,4.455,0.49005,3
BLV-60087-454,6/8/2022,84493-71314-WX,Tymon Zanetti,Ireland,No,A-M-0.5,Ara,M,6.75,0.6075,5
QYC-63914-195,5/14/2020,39789-43945-IV,Reinaldos Kirtley,United States,Yes,E-L-1,Exc,L,14.85,1.6335,3
OIB-77163-890,12/25/2020,38972-89678-ZM,Carney Clemencet,United Kingdom,Yes,E-L-0.5,Exc,L,8.91,0.9801,5
SGS-87525-238,7/5/2021,91465-84526-IJ,Russell Donet,United States,No,E-D-1,Exc,D,12.15,1.3365,5
GQR-12490-152,3/14/2019,22832-98538-RB,Sidney Gawen,United States,Yes,R-L-0.2,Rob,L,3.585,0.2151,1
UOJ-28238-299,3/7/2021,30844-91890-ZA,Rickey Readie,United States,No,R-L-0.2,Rob,L,3.585,0.2151,6
ETD-58130-674,11/5/2021,05325-97750-WP,Cody Verissimo,United Kingdom,Yes,E-M-0.5,Exc,M,8.25,0.9075,2
UPF-60123-025,2/6/2020,88992-49081-AT,Zilvia Claisse,United States,No,R-L-2.5,Rob,L,27.485,1.6491,3
NQS-01613-687,3/12/2021,10204-31464-SA,Bar O' Mahony,United States,Yes,L-D-0.5,Lib,D,7.77,1.0101,1
MGH-36050-573,8/3/2020,75156-80911-YT,Valenka Stansbury,United States,Yes,R-M-0.5,Rob,M,5.97,0.3582,2
UVF-59322-459,7/25/2019,53971-49906-PZ,Daniel Heinonen,United States,No,E-L-2.5,Exc,L,34.155,3.75705,6
VET-41158-896,4/29/2020,10728-17633-ST,Jewelle Shenton,United States,Yes,E-M-2.5,Exc,M,31.625,3.47875,2
XYL-52196-459,5/2/2019,13549-65017-VE,Jennifer Wilkisson,United States,Yes,R-D-0.2,Rob,D,2.685,0.1611,3
BPZ-51283-916,8/29/2021,87688-42420-TO,Kylie Mowat,United States,No,A-M-2.5,Ara,M,25.875,2.32875,2
VQW-91903-926,3/13/2020,05325-97750-WP,Cody Verissimo,United Kingdom,Yes,E-D-2.5,Exc,D,27.945,3.07395,1
OLF-77983-457,2/16/2019,51901-35210-UI,Gabriel Starcks,United States,No,A-L-2.5,Ara,L,29.785,2.68065,2
MVI-04946-827,11/27/2021,62483-50867-OM,Darby Dummer,United Kingdom,No,E-L-1,Exc,L,14.85,1.6335,1
UOG-94188-104,11/23/2021,92753-50029-SD,Kienan Scholard,United States,No,A-M-0.5,Ara,M,6.75,0.6075,5
DSN-15872-519,12/2/2021,53809-98498-SN,Bo Kindley,United States,Yes,L-L-2.5,Lib,L,36.455,4.73915,4
OUQ-73954-002,1/6/2019,66308-13503-KD,Krissie Hammett,United States,Yes,R-M-0.2,Rob,M,2.985,0.1791,4
LGL-16843-667,5/5/2021,82458-87830-JE,Alisha Hulburt,United States,Yes,A-D-0.2,Ara,D,2.985,0.26865,4
TCC-89722-031,10/23/2021,41611-34336-WT,Peyter Lauritzen,United States,No,L-D-0.5,Lib,D,7.77,1.0101,1
TRA-79507-007,12/16/2019,70089-27418-UJ,Aurelia Burgwin,United States,Yes,R-L-2.5,Rob,L,27.485,1.6491,4
MZJ-77284-941,5/18/2019,99978-56910-BN,Emalee Rolin,United States,Yes,E-L-0.2,Exc,L,4.455,0.49005,5
AXN-57779-891,7/14/2019,09668-23340-IC,Donavon Fowle,United States,No,R-M-0.2,Rob,M,2.985,0.1791,3
PJB-15659-994,11/13/2020,39457-62611-YK,Jorge Bettison,Ireland,No,L-D-2.5,Lib,D,29.785,3.87205,4
LTS-03470-353,7/16/2020,90985-89807-RW,Wang Powlesland,United States,Yes,A-L-2.5,Ara,L,29.785,2.68065,5
UMM-28497-689,11/3/2020,05325-97750-WP,Cody Verissimo,United Kingdom,Yes,L-L-2.5,Lib,L,36.455,4.73915,3
MJZ-93232-402,3/20/2022,17816-67941-ZS,Laurence Ellingham,United States,Yes,E-D-0.2,Exc,D,3.645,0.40095,1
UHW-74617-126,2/16/2022,90816-65619-LM,Billy Neiland,United States,No,E-D-2.5,Exc,D,27.945,3.07395,2
RIK-61730-794,11/12/2020,69761-61146-KD,Ancell Fendt,United States,Yes,L-M-0.2,Lib,M,4.365,0.56745,6
IDJ-55379-750,10/5/2019,24040-20817-QB,Angelia Cleyburn,United States,No,R-M-1,Rob,M,9.95,0.597,4
OHX-11953-965,10/1/2019,19524-21432-XP,Temple Castiglione,United States,No,E-L-2.5,Exc,L,34.155,3.75705,2
TVV-42245-088,3/6/2020,14398-43114-RV,Betti Lacasa,Ireland,No,A-M-0.2,Ara,M,3.375,0.30375,4
DYP-74337-787,10/23/2019,41486-52502-QQ,Gunilla Lynch,United States,No,R-M-0.5,Rob,M,5.97,0.3582,1
OKA-93124-100,4/23/2020,05325-97750-WP,Cody Verissimo,United Kingdom,Yes,R-M-0.5,Rob,M,5.97,0.3582,5
IXW-20780-268,6/24/2020,20236-64364-QL,Shay Couronne,United States,Yes,L-L-2.5,Lib,L,36.455,4.73915,2
NGG-24006-937,3/16/2021,29102-40100-TZ,Linus Flippelli,United Kingdom,No,E-M-2.5,Exc,M,31.625,3.47875,4
JZC-31180-557,4/7/2020,09171-42203-EB,Rachelle Elizabeth,United States,No,L-M-2.5,Lib,M,33.465,4.35045,1
ZMU-63715-204,9/30/2021,29060-75856-UI,Innis Renhard,United States,Yes,E-D-1,Exc,D,12.15,1.3365,6
GND-08192-056,5/1/2022,17088-16989-PL,Winne Roche,United States,Yes,L-D-0.5,Lib,D,7.77,1.0101,2
RYY-38961-093,1/21/2021,14756-18321-CL,Linn Alaway,United States,No,A-M-0.2,Ara,M,3.375,0.30375,6
CVA-64996-969,6/24/2020,13324-78688-MI,Cordy Odgaard,United States,No,A-L-1,Ara,L,12.95,1.1655,6
XTH-67276-442,3/3/2019,73799-04749-BM,Bertine Byrd,United States,No,L-M-2.5,Lib,M,33.465,4.35045,4
PVU-02950-470,1/28/2021,01927-46702-YT,Nelie Garnson,United Kingdom,No,E-D-1,Exc,D,12.15,1.3365,1
XSN-26809-910,6/28/2020,80467-17137-TO,Dianne Chardin,Ireland,Yes,E-M-2.5,Exc,M,31.625,3.47875,2
UDN-88321-005,7/5/2020,14640-87215-BK,Hailee Radbone,United States,No,R-L-0.5,Rob,L,7.17,0.4302,5
EXP-21628-670,3/2/2019,94447-35885-HK,Wallis Bernth,United States,No,A-M-2.5,Ara,M,25.875,2.32875,3
VGM-24161-361,5/1/2022,71034-49694-CS,Byron Acarson,United States,Yes,E-M-2.5,Exc,M,31.625,3.47875,2
PKN-19556-918,4/29/2022,00445-42781-KX,Faunie Brigham,Ireland,Yes,E-L-0.2,Exc,L,4.455,0.49005,6
PKN-19556-918,4/29/2022,00445-42781-KX,Faunie Brigham,Ireland,Yes,L-D-0.5,Lib,D,7.77,1.0101,4
PKN-19556-918,4/29/2022,00445-42781-KX,Faunie Brigham,Ireland,Yes,A-D-0.2,Ara,D,2.985,0.26865,1
PKN-19556-918,4/29/2022,00445-42781-KX,Faunie Brigham,Ireland,Yes,R-D-2.5,Rob,D,20.585,1.2351,5
DXQ-44537-297,8/6/2020,96116-24737-LV,Marjorie Yoxen,United States,No,E-L-0.5,Exc,L,8.91,0.9801,4
BPC-54727-307,12/21/2019,18684-73088-YL,Gaspar McGavin,United States,No,R-L-1,Rob,L,11.95,0.717,4
